name,location,tel_nomer,restaurant_link
McDonald's,"1617 N Eastern Avenue, Los Angeles, CA 90063",+1 323-264-7300,https://www.mcdonalds.com/us/en-us/location/ca/los-angeles/1617-n-eastern-avenue/3100.html?cid=RF:YXT:RoN::Clicks
Baskin-Robbins,"9502 Sepulveda Blvd, Los Angeles, CA 91343",+1 818-891-4905,https://locations.baskinrobbins.com/ca/north-hills/9502-sepulveda-blvd?utm_source=Yext&utm_medium=organic&utm_campaign=Yext
Arby's,"5920 W Sunset Blvd, Los Angeles, CA 90028-6505",+1 323-460-4000,https://locations.arbys.com/us/ca/hollywood/5920-w-sunset-blvd.html
Menchie's Frozen Yogurt,"4929 Eagle Rock Blvd, Los Angeles, CA 90041-1906",+1 323-739-0133,https://www.facebook.com/mymenchieseaglerock/
Mint Garden,"4850 Van Nuys Blvd, Los Angeles, CA 91403-2101",,http://mintgardentogo.com/
King Taco,"2904 N Broadway, Los Angeles, CA 90031-2601",+1 323-222-8500,https://kingtaco.com/
Ameci Pizza and Pasta,"12450 Burbank Blvd, Los Angeles, CA 91607-1637",+1 818-509-1666,https://www.facebook.com/amecipizzanoho/
Rudy's Baja Grill,"5226 Pomona Blvd, Los Angeles, CA 90022-1713",+1 323-722-7992,http://www.rudysbajagrill.com/
Moonbowls,"1842 W Washington Blvd The Washington Food Co, Los Angeles, CA 90007-5407",+1 323-987-4617,https://www.moonbowls.com/
The Other Side - Airport Blvd.,"9801 Airport Blvd, Los Angeles, CA 90045-5407",+1 424-277-0162,http://www.gobycitizens.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=gmb
Popeyes Louisiana Kitchen,"451 E El Segundo Blvd, Los Angeles, CA 90061",+1 323-779-6847,https://www.popeyes.com/store-locator/store/restaurant_82322
Mr. Pizza,"14851 Victory Blvd Van Nuys, Los Angeles, CA 91411-1558",+1 818-994-0094,https://mrpizzavannuys.com/
Domino's Pizza,"520 W Avenue 26 Ste B, Los Angeles, CA 90065",+1 323-225-1080,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
Domino's Pizza,"4467 Van Nuys Blvd, Los Angeles, CA 91403-2911",+1 818-783-3900,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
Domino's Pizza,"1360 N Avalon Blvd, Los Angeles, CA 90744-2638",+1 310-513-8040,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
Wendy's,"19317 Sherman Way, Los Angeles, CA 91335",+1 818-882-1530,https://locations.wendys.com/united-states/ca/reseda/19317-sherman-way
Sam's Crispy Chicken - Los Feliz,"4655 Hollywood Blvd, Los Angeles, CA 90027-5413",+1 323-669-3922,http://www.samscrispychicken.com/
Chile Verde,"3650 W Martin Luther King Jr Blvd, Los Angeles, CA 90008-1700",+1 323-292-1414,http://www.chileverde.com/
Prime Pizza,"141 S Central Ave, Los Angeles, CA 90012-3912",+1 213-256-0011,https://www.facebook.com/Prime-Pizza-721596941364354/
Los Ruizeñores Restaurant,"15206 Roxford St # 3, Los Angeles, CA 91342-1257",+1 818-581-8524,https://www.ruizenores.com/
Pizzaholic,"10750 Glenoaks Blvd Ste 3, Los Angeles, CA 91331-1690",+1 818-890-4444,http://pizzaholic.net
Lupita's Bakery,"1848 W Florence Ave, Los Angeles, CA 90047-2123",+1 323-752-2391,https://www.mylupitasbakery.com/
China Express,"8161 Canoga Ave, Los Angeles, CA 91304-4103",+1 818-992-5953,http://www.chinaexpresstysons.com
PhilHouse,"20922 Roscoe Blvd Island Pacific Supermarket, Los Angeles, CA 91304-4308",+1 818-857-3402,https://islandpacificmarket.com/stores/listing/canoga-park
Warner Center Cafe,"20970 Warner Center Ln, Los Angeles, CA 91367-6527",+1 818-835-9288,https://www.warnercentercafe.com/
Domino's Pizza,"2193 Whittier Blvd, Los Angeles, CA 90023-1250",+1 323-268-2000,http://www.dominos.com
Subway,"4419 N Figueroa Street, Los Angeles, CA 90065",+1 323-225-3309,https://restaurants.subway.com/united-states/ca/los-angeles/4419-n-figueroa-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=28231&utm_campaign=evergreen-2020&y_source=1_MTQ5MTYyNzktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Wingstop,"3476 Whittier Blvd, Los Angeles, CA 90023-1748",+1 747-529-9464,http://www.wingstop.com/location/wingstop-1662-los-angeles-ca-90023/menu
Winchell'S Donut House,"1931 E Florence Ave, Los Angeles, CA 90001-2731",+1 323-588-1154,https://winchells.com/
Kitchen Sooda,"618 S Serrano Ave, Los Angeles, CA 90005-2847",+1 323-741-0159,https://www.facebook.com/kitchensoodala/
Casa 9 Cafe,"1234 Wilshire Blvd # 104, Los Angeles, CA 90017-1970",+1 213-935-8247,https://www.facebook.com/Casa-9-Cafe-1762361440553119/
The Habit Burger Grill,"2365 East Century Blvd. Ste 3e, Los Angeles, CA 90002",+1 213-466-0020,http://www.habitburger.com/
Sushi Snob,"1842 W Washington Blvd, Los Angeles, CA 90007-5407",+1 323-448-3726,http://sushisnob.co
Capital One Café,"6801 Hollywood Blvd Suite #155 Suite #155, Los Angeles, CA 90028",+1 323-603-0123,https://www.capitalone.com/local/losangeles-hollywood?utm_source=PowerListings&utm_medium=Local&utm_campaign=Yext
Subway,"19300 Rinaldi St Suite E, Los Angeles, CA 91326",+1 818-368-4432,https://restaurants.subway.com/united-states/ca/northridge/19300-rinaldi-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=13120&utm_campaign=evergreen-2020&y_source=1_MTQ5MDU0OTMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Casa Chapina Restaurant,"501 N Western Ave, Los Angeles, CA 90004-2605",+1 323-246-1997,https://www.facebook.com/casachapinarestaurant/
Louisiana Fried Chicken,"10714 S Western Ave Ste 107, Los Angeles, CA 90047-4431",+1 323-418-8788,http://www.louisianafriedchicken.com
Juice It Up,"1824 Marengo St, Los Angeles, CA 90033-1316",+1 323-225-2975,https://www.juiceitup.com/
Tom's Junior Burger,"245 E El Segundo Blvd, Los Angeles, CA 90061-2347",+1 323-756-1097,http://www.tomsjr.com
Jim’s Burgers,"1601 E Anaheim St Wilmington, Los Angeles, CA 90744-4705",+1 310-518-1030,https://www.facebook.com/jimsburgers2/
Laurel Kitchens,"6732 Crenshaw Blvd, Los Angeles, CA 90043",+1 323-455-0058,https://laurelkitchens.com
Chuy Lee's Asian Taco Fusion,"21912 Ventura Blvd, Los Angeles, CA 91364-1724",+1 818-347-4116,http://www.curryupcafe.com
In A Bun - Westwood,"10975 Weyburn Ave # D, Los Angeles, CA 90024-2811",+1 424-465-8002,http://www.gobycitizens.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=gmb
Kfc,"11900 Wilshire Blvd, Los Angeles, CA 90025",+1 310-477-1884,https://locations.kfc.com/ca/los-angeles/11900-wilshire-blvd
Oi Asian Fusion,"7242 Canoga Ave Cnoga Park, Los Angeles, CA 91303-1627",+1 818-776-0282,https://www.facebook.com/oiasianfusion/
House of Curry,"1888 South Western Avenue, Los Angeles, CA 90006",+1 323-732-2222,http://www.houseofcurryla.com/
World Wide Tacos,"2419 W Martin Luther King Jr Blvd, Los Angeles, CA 90008-2726",+1 323-291-1500,http://www.worldwidetacos.com/
The Habit Burger,"10370 Sepulveda Blvd., Los Angeles, CA 91345",+1 818-639-0392,https://www.habitburger.com/
Hong Kong Express,"1957 E Florence Ave, Los Angeles, CA 90001-2700",+1 323-588-7001,http://www.hongkongexpress.com
Huset,"1316 Abbot Kinney Blvd, Los Angeles, CA 90291-3758",+1 424-268-4213,http://huset-shop.com/
China Express,"3592 E 1st St, Los Angeles, CA 90063-4144",+1 323-264-4986,http://www.chinaexpresstysons.com
India's Curry Place,"311 N Virgil Ave, Los Angeles, CA 90004-3623",+1 323-644-6977,https://www.facebook.com/IndiasCurryPlace/timeline
Domino's Pizza,"8126 Sunland Blvd, Los Angeles, CA 91352-3948",+1 818-768-8833,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
Kreation Organic,"1200 N Highland Ave, Los Angeles, CA 90038-1207",+1 323-798-4650,https://www.kreationjuice.com/
It's Boba Time,"6600 Topanga Canyon Blvd Suite 1012, Los Angeles, CA 91303-2609",+1 818-887-7670,https://itsbobatime.com/store-locations/
Coco Kitchen USA,"18818 Ventura Blvd Tarzana, Los Angeles, CA 91356-3305",+1 818-881-4909,https://cocokitchenusa.com/
Domino's Pizza,"14550 Chase St # 78 # 78, Los Angeles, CA 91402-3766",+1 818-891-7991,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
Jack in the Box,"1335 S Soto St, Los Angeles, CA 90023",+1 323-263-1450,https://www.jackinthebox.com/
Chipotle Mexican Grill,"8420 Balboa Blvd Ste 110, Los Angeles, CA 91325",+1 818-891-1034,https://locations.chipotle.com/ca/northridge/8420-balboa-blvd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=3026
Chipotle Mexican Grill,"13075 Victory Blvd Spc 102, Los Angeles, CA 91606",+1 818-763-2975,https://locations.chipotle.com/ca/north-hollywood/13075-victory-blvd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=2911
Chipotle Mexican Grill,"6719 La Tijera Blvd Ste A&B, Los Angeles, CA 90045",+1 310-665-9478,https://locations.chipotle.com/ca/los-angeles/6719-la-tijera-blvd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=3094
Hong Kong Express,"155 W Washington Blvd Ste G3, Los Angeles, CA 90015-3552",+1 213-765-3318,http://www.hongkongexpress.com
Chipotle Mexican Grill,"5047 Eagle Rock Blvd, Los Angeles, CA 90041",+1 323-206-5414,https://locations.chipotle.com/ca/los-angeles/5047-eagle-rock-blvd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=2374
Gotta Have S'more,"1066 S Fairfax Ave, Los Angeles, CA 90019-4401",+1 323-880-9007,https://gottahavesmore.com/
Cafe in the Heights,"3510 N Broadway, Los Angeles, CA 90031-2833",+1 323-224-9964,http://www.cafeintheheights.webs.com
Los Molcajetes,"695 S Hoover St, Los Angeles, CA 90005-3911",+1 213-383-4782,https://www.facebook.com/Los-Molcajetes-113852308646796/
El Pollo Loco,"2201 N Broadway, Los Angeles, CA 90031",+1 323-227-9991,https://restaurants.elpolloloco.com/ca/los-angeles/2201-n-broadway?utm_source=extnet&utm_medium=yext
Hyde Lounge at Crypto.com Arena,"1111 S Figueroa St Crypto.com Arena, Suite Level C, Los Angeles, CA 90015-1300",+1 323-330-8018,https://www.sbe.com/nightlife/hyde/lounge-crypto-arena
Vegan Curry,"701 W Cesar E Chavez Ave Ste 107, Los Angeles, CA 90012-2184",+1 213-372-5590,http://vegancurryla.com/
Hall's Krispy Krunchy Chicken,"1600 W Slauson Ave Slauson Super Mall, Los Angeles, CA 90047-1117",+1 323-305-3059,https://www.facebook.com/profile.php?id=100063566441587
La Pizza Loca,"252 E Martin Luther King Jr Blvd, Los Angeles, CA 90011-2651",+1 323-231-1288,http://www.lapizzaloca.com
Georgio's Pizza,"8414 Sunland Blvd, Los Angeles, CA 91352-3436",+1 818-767-6294,http://www.facebook.com/georgiossportsbarsunvalley
Chipotle Mexican Grill,"3939 Crenshaw Blvd Ste A, Los Angeles, CA 90008",+1 323-347-2108,https://locations.chipotle.com/ca/baldwin-hills/3939-crenshaw-blvd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=1996
Fatburger & Buffalo's Express,"5867 Central Avenue Unit 220, Los Angeles, CA 90001",+1 323-232-2000,https://locations.fatburger.com/united-states/ca/los-angeles-ca-central-&-slauson/5867-central-avenue
Subway,"20942 Roscoe Blvd Westridge Shopping Center, Canoga Park, Los Angeles, CA 91304-4308",+1 818-576-0300,https://restaurants.subway.com/united-states/ca/canoga-park/20942-roscoe-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=47454&utm_campaign=evergreen-2020&y_source=1_MTQ4OTk5MDQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Shell (Convenience),"18501 Devonshire St, Los Angeles, CA 91324-1308",+1 818-360-1961,https://find.shell.com/us/fuel/10089871-18501-devonshire-st
Fatburger & Buffalo's Express,"3150 Wilshire Blvd Ste 116, Los Angeles, CA 90010",+1 213-415-1743,https://locations.fatburger.com/united-states/ca/los-angeles-ca-wilshire-&-vermont/3150-wilshire-blvd
Vive La Tarte,"3515 W Sunset Blvd, Los Angeles, CA 90026-2105",+1 323-522-3252,https://vivelatarte.com/soma
Sushistop,"2222 Sawtelle Blvd, Los Angeles, CA 90064-1706",+1 310-479-1222,http://sushistopusa.com/
Fatburger & Buffalo's Express,"5817 Crenshaw Ave, Los Angeles, CA 90043",+1 323-291-7779,https://locations.fatburger.com/united-states/ca/crenshaw-ca/5817-crenshaw-ave
Cabana Restaurant,"300 S Doheny Dr Four Seasons Hotel Los Angeles At Beverly Hills, Los Angeles, CA 90048-3704",+1 310-273-2222,https://www.fourseasons.com/losangeles/dining/restaurants/cabana_restaurant/?seo=google_local_lax3_amer
Panda Express,"20515 Devonshire St, Los Angeles, CA 91311-3208",+1 818-718-0380,http://www.pandaexpress.com
Chanpen Thai Cuisine,"15333 Sherman Way Ste B, Los Angeles, CA 91406-4206",+1 818-781-1234,http://www.chanpenthaicuisinevannuys.com/
Cluck & Blaze,"8305 Laurel Canyon Blvd, Los Angeles, CA 91352-3809",+1 818-641-5606,https://cluckandblaze.com/
The Real Cake Baker,"3745 S La Brea Ave Ste A, Los Angeles, CA 90016-5357",+1 323-299-2253,http://www.therealcakebakery.com
Uncle Paulie's,"3990 Vantage Ave Studio City, Los Angeles, CA 91604-3613",+1 323-297-3426,http://site.unclepauliesdeli.com/
O Jang Dong Restaurant,"4031 W 3rd St, Los Angeles, CA 90020-3102",+1 213-365-0097,http://ojangdong.com
Taco Bell,"12900 Vanowen, Los Angeles, CA 91605",+1 747-203-7106,https://locations.tacobell.com/ca/north-hollywood/12900-vanowen.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029287&utm_content=website&y_source=1_NzUwNjIyMC03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Doña Inez Restaurant,"847 Santee St, Los Angeles, CA 90014-2207",+1 213-488-5128,https://donainezrestaurant.business.site/
Cento Pasta Bar,"128 E 6th St, Los Angeles, CA 90014-2006",+1 213-489-0131,https://centopasta.com/about.html
Tuk Tuk Thai,"358 W 38th St University Park, Los Angeles, CA 90037-1427",+1 323-360-6694,https://www.tuktukthailosangeles.com/contact
Eggsellent Cafe,"12444 Oxnard St North Hollywood, Bird Box Chicken Wings, Chicken Sandwich, Chicken Tenders, Los Angeles, CA 91606",+1 747-203-1274,https://www.northhollywoodrestaurant.com/
The Other Side - Westwood,"10975 Weyburn Ave, Los Angeles, CA 90024-2811",+1 424-465-8003,http://www.gobycitizens.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=gmb
Hopia Like It!,"20169 Saticoy St, Los Angeles, CA 91306-2506",+1 818-882-8977,https://www.hopialikeit.com/
Dream Kabob House,"229 E 9th St, Los Angeles, CA 90015-1702",+1 213-265-7584,https://www.facebook.com/Dream-Kabob-House-1687602704875319/
4100 Bar,"1087 Manzanita St, Los Angeles, CA 90029-3011",+1 323-666-4460,http://213nightlife.com/4100bar
Tam's Burgers,"10023 S Figueroa St, Los Angeles, CA 90003-4415",+1 323-418-0951,https://www.facebook.com/pages/Tams-Burgers-No-6/109382075768169
Wetzel's Pretzels,"6081 Center Dr Ste 214, Los Angeles, CA 90045-1576",+1 310-215-3747,http://www.wetzels.com
El Camaronero Restaurant 2,"13565 Glenoaks Blvd, Los Angeles, CA 91342-1315",+1 818-362-9656,https://www.elcamaronerorestaurant.com/
El Aji Cocina Peruana,"735 E 12th St, Los Angeles, CA 90021-2275",+1 213-749-1863,https://www.facebook.com/elajicocinaperuana1/
Church's Texas Chicken,"1030 East Manchester, Los Angeles, CA 90001",+1 323-582-8408,https://locations.churchs.com/ca/los-angeles/1030-east-manchester
Church's Texas Chicken,"2604 South Central Avenue, Los Angeles, CA 90011",+1 323-235-9200,https://locations.churchs.com/ca/los-angeles/2604-south-central-avenue
WaBa Grill,"12940 Foothill Boulevard Unit E, Los Angeles, CA 91342",+1 818-838-1000,https://locations.wabagrill.com/ll/US/CA/Sylmar/12940-Foothill-Blvd
WaBa Grill,"16923 Vanowen Street, Los Angeles, CA 91406",+1 818-510-0522,https://locations.wabagrill.com/ll/US/CA/Van-Nuys/16923-Vanowen-St_
Subway,"8511 Venice Blvd, Los Angeles, CA 90034-2548",+1 310-558-4222,https://restaurants.subway.com/united-states/ca/los-angeles/8511-venice-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=13477&utm_campaign=evergreen-2020&y_source=1_MTQ5MTI0ODItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Charleys Cheesesteaks And Wings,"7956 Van Nuys Blvd, Los Angeles, CA 91402",+1 818-616-4015,http://charleys.com
Van Leeuwen Ice Cream,"2925 W Sunset Blvd, Los Angeles, CA 90026-2127",+1 323-522-3456,http://vanleeuwenicecream.com/scoop-shops/#losangeles
Carl's Jr.,"6601 Lankershim Blvd, Los Angeles, CA 91606-1612",+1 818-759-4708,https://locations.carlsjr.com/ca/north-hollywood/6601-lankershim-blvd?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website&y_source=1_MTIzODg4OTUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Continental Bakery,"12105 Saticoy St, Los Angeles, CA 91605-3025",+1 818-255-0811,https://www.lacontinentalbakery.com/?fbclid=IwAR2Toi0VWfxY__biku7guaboZhkmxl5KxKyKuSKI1ig8usDSnz04EQm1XZk
Sweet E's Bake Shop,"4574 W Adams Blvd, Los Angeles, CA 90016-3061",+1 323-422-8885,https://www.facebook.com/SweetEsBakeShop/
Momota Ramen House,"8510 W 3rd St, Los Angeles, CA 90048-4114",+1 424-313-8688,https://www.facebook.com/pages/category/Restaurant/Momota-Ramen-House-368552027099498/
Little Caesars,"3464 E Cesar E Chavez Ave, Los Angeles, CA 90063-4146",+1 323-526-1927,http://www.littlecaesars.com
Burger King,"5450 Canoga Ave, Los Angeles, CA 91367",+1 818-932-9163,https://burgerking.com/store-locator/store/restaurant_7223
Burger King,"2511 S San Pedro St, Los Angeles, CA 90011",+1 213-748-2821,https://burgerking.com/store-locator/store/restaurant_2767
Burger King,"1453 W Manchester Ave, Los Angeles, CA 90047",+1 323-751-6292,https://burgerking.com/store-locator/store/restaurant_695
Burger King,"1830 West 8th St, Los Angeles, CA 90057",+1 213-365-2476,https://burgerking.com/store-locator/store/restaurant_6087
Juiced-up!#af,"1000 E Washington Blvd, Los Angeles, CA 90021-3072",+1 818-310-1109,http://juicedupaf.com/
Pizza Hut Express,"14920 Raymer St, Los Angeles, CA 91405-1146",+1 818-922-1001,http://locations.pizzahut.com/ca/van-nuys/14920-raymer-street
Galleria Tonkatsu,"3250 W Olympic Blvd, Los Angeles, CA 90006",+1 323-373-1888,http://www.koreatowngalleria.com/?y_source=1_MTIzMTM5NTQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Pizza Hut Express,"3535 S. Cienga Blvd, Los Angeles, CA 90016",+1 310-895-1131,http://locations.pizzahut.com/ca/los-angeles/3535-s-cienga-blvd
Cafe Southwest,"4141 Whitsett Ave Weddington Golf & Tennis, Los Angeles, CA 91604-2424",+1 818-747-2148,https://www.facebook.com/cafesouthwest/
Cafe Brio Pizza & Deli,"11645 Wilshire Blvd, Los Angeles, CA 90025-1708",+1 310-966-5050,https://cafebriopizza.com/
Master Burger,"4366 W Adams Blvd, Los Angeles, CA 90018-2246",+1 323-734-8021,http://masterburgers.com/index.php
Just Baked Eatery,"555 W 5th St, Los Angeles, CA 90013-1010",+1 213-488-0948,http://www.justbakedla.com/
Mendocino Farms,"2000 Avenue of the Stars Suite 30, Los Angeles, CA 90067",+1 310-272-7310,http://www.MendocinoFarms.com
Salata,"735 S. Figueroa St #121, Los Angeles, CA 90017",+1 213-891-9001,https://www.salata.com/?y_source=1_MTI2NTA5MjYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Bub and Grandma's Restaurant,"3507 Eagle Rock Blvd, Los Angeles, CA 90065-2826",,https://bubandgrandmas.com/
Panera Bread,"16836 Devonshire St, Los Angeles, CA 91344",+1 818-900-0646,https://locations.panerabread.com/ca/granada-hills/16836-w-devonshire-st.html?utm_campaign=dpm-dist&utm_medium=local&utm_source=tripadvisor&utm_term=204241&utm_content=main
Gunsmoke,"1550 N El Centro Ave, Los Angeles, CA 90028-6497",+1 323-396-9400,https://www.gunsmokehollywood.com/
DIABOLO Beverages,"1055 W 7th St Ph 33 Ste 100, Los Angeles, CA 90025-2551",+1 858-621-1523,https://drinkdiabolo.com/
Bubba Subs,"21514 Victory Blvd, Los Angeles, CA 91367-2423",+1 818-932-8900,https://www.facebook.com/pages/category/Restaurant/Bubba-Subs-749212778623146/
Bar Sawa,"111 S San Pedro St, Los Angeles, CA 90012-3806",+1 323-381-5858,https://barsawa.us/
Brothers Sandwich Shop,"3274 W 6th St, Los Angeles, CA 90020-5004",+1 213-383-9900,https://www.brothersfreshwich.com/
The Lonely Oyster,"1320 Echo Park Ave, Los Angeles, CA 90026-3318",+1 213-221-7615,https://lonelyoyster.com/
Buffalo Wild Wings,"15301 Ventura Blvd Ste P16, Sherman Oaks, Los Angeles, CA 91403-3102",+1 818-728-9640,https://www.buffalowildwings.com/locations/us/ca/sherman-oaks/15301-ventura-blvd/sports-bar-917/?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link
Earl of Sandwich,"18080 Chatsworth Street 2B, Los Angeles, CA 91344",+1 818-360-6706,https://locations.earlofsandwichusa.com/us/ca/granada-hills/18080-chatsworth-street?y_source=1_MTI4Mzc5MzMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Burger King,"1301 Glendale Blvd, Los Angeles, CA 90026",+1 818-243-5835,https://burgerking.com/store-locator/store/restaurant_3288
Weird Wave Coffee Brewers,"2415 E Cesar E Chavez Ave, Los Angeles, CA 90033-3001",+1 213-640-7286,http://weirdwavecoffeebrewers.com
Maricelas,"1202 Pacific Coast Hwy, Los Angeles, CA 90710-2930",+1 310-325-1517,http://maricelasbionicos.com
Piara Pizza,"10111 S Normandie Ave, Los Angeles, CA 90044-1721",,https://piarapizza.com/locations/
Hearts & Flame,"225 S Garey St, Los Angeles, Ca, Los Angeles, CA 90012-4322",+1 213-722-3050,http://heartsandflame.com
